 0.1570000E+01 -0.3157568E+01 -0.2568109E+01 -0.1996217E+01 -0.1430783E+01 -0.8686324E+00 -0.3046830E+00  0.2668347E+00  0.8510445E+00  0.1448735E+01  0.2041235E+01  0.2591681E+01  0.3176586E+01
 0.1572000E+01 -0.3156497E+01 -0.2567065E+01 -0.1995184E+01 -0.1429769E+01 -0.8676412E+00 -0.3037131E+00  0.2677912E+00  0.8520097E+00  0.1449756E+01  0.2042338E+01  0.2592663E+01  0.3177540E+01
 0.1574000E+01 -0.3155425E+01 -0.2566022E+01 -0.1994151E+01 -0.1428755E+01 -0.8666500E+00 -0.3027432E+00  0.2687476E+00  0.8529749E+00  0.1450777E+01  0.2043441E+01  0.2593644E+01  0.3178494E+01
 0.1576000E+01 -0.3154352E+01 -0.2564978E+01 -0.1993117E+01 -0.1427741E+01 -0.8656588E+00 -0.3017734E+00  0.2697040E+00  0.8539400E+00  0.1451798E+01  0.2044544E+01  0.2594626E+01  0.3179449E+01
 0.1578000E+01 -0.3153279E+01 -0.2563934E+01 -0.1992084E+01 -0.1426727E+01 -0.8646676E+00 -0.3008034E+00  0.2706605E+00  0.8549050E+00  0.1452819E+01  0.2045647E+01  0.2595607E+01  0.3180403E+01
 0.1580000E+01 -0.3152204E+01 -0.2562891E+01 -0.1991051E+01 -0.1425713E+01 -0.8636765E+00 -0.2998335E+00  0.2716169E+00  0.8558700E+00  0.1453840E+01  0.2046751E+01  0.2596587E+01  0.3181358E+01
 0.1582000E+01 -0.3151129E+01 -0.2561847E+01 -0.1990018E+01 -0.1424699E+01 -0.8626853E+00 -0.2988636E+00  0.2725733E+00  0.8568349E+00  0.1454861E+01  0.2047855E+01  0.2597568E+01  0.3182312E+01
 0.1584000E+01 -0.3150053E+01 -0.2560804E+01 -0.1988985E+01 -0.1423685E+01 -0.8616941E+00 -0.2978937E+00  0.2735297E+00  0.8577998E+00  0.1455881E+01  0.2048959E+01  0.2598548E+01  0.3183267E+01
 0.1586000E+01 -0.3148977E+01 -0.2559760E+01 -0.1987952E+01 -0.1422671E+01 -0.8607030E+00 -0.2969238E+00  0.2744861E+00  0.8587645E+00  0.1456902E+01  0.2050063E+01  0.2599527E+01  0.3184222E+01
 0.1588000E+01 -0.3147899E+01 -0.2558717E+01 -0.1986919E+01 -0.1421658E+01 -0.8597119E+00 -0.2959540E+00  0.2754424E+00  0.8597292E+00  0.1457923E+01  0.2051168E+01  0.2600507E+01  0.3185178E+01
 0.1590000E+01 -0.3146821E+01 -0.2557674E+01 -0.1985886E+01 -0.1420644E+01 -0.8587208E+00 -0.2949841E+00  0.2763987E+00  0.8606939E+00  0.1458943E+01  0.2052272E+01  0.2601486E+01  0.3186133E+01
 0.1592000E+01 -0.3145742E+01 -0.2556630E+01 -0.1984853E+01 -0.1419630E+01 -0.8577297E+00 -0.2940142E+00  0.2773550E+00  0.8616584E+00  0.1459963E+01  0.2053377E+01  0.2602464E+01  0.3187089E+01
 0.1594000E+01 -0.3144662E+01 -0.2555587E+01 -0.1983821E+01 -0.1418616E+01 -0.8567387E+00 -0.2930444E+00  0.2783113E+00  0.8626228E+00  0.1460984E+01  0.2054482E+01  0.2603443E+01  0.3188045E+01
 0.1596000E+01 -0.3143582E+01 -0.2554544E+01 -0.1982788E+01 -0.1417603E+01 -0.8557477E+00 -0.2920746E+00  0.2792675E+00  0.8635872E+00  0.1462004E+01  0.2055588E+01  0.2604421E+01  0.3189002E+01
 0.1598000E+01 -0.3142501E+01 -0.2553500E+01 -0.1981755E+01 -0.1416589E+01 -0.8547568E+00 -0.2911048E+00  0.2802237E+00  0.8645514E+00  0.1463024E+01  0.2056693E+01  0.2605398E+01  0.3189959E+01
 0.1600000E+01 -0.3141420E+01 -0.2552457E+01 -0.1980722E+01 -0.1415575E+01 -0.8537659E+00 -0.2901351E+00  0.2811799E+00  0.8655156E+00  0.1464044E+01  0.2057799E+01  0.2606375E+01  0.3190916E+01
 0.1602000E+01 -0.3140338E+01 -0.2551414E+01 -0.1979689E+01 -0.1414562E+01 -0.8527750E+00 -0.2891654E+00  0.2821360E+00  0.8664796E+00  0.1465063E+01  0.2058905E+01  0.2607352E+01  0.3191873E+01
 0.1604000E+01 -0.3139255E+01 -0.2550371E+01 -0.1978657E+01 -0.1413548E+01 -0.8517842E+00 -0.2881958E+00  0.2830920E+00  0.8674436E+00  0.1466083E+01  0.2060011E+01  0.2608329E+01  0.3192831E+01
 0.1606000E+01 -0.3138172E+01 -0.2549328E+01 -0.1977624E+01 -0.1412535E+01 -0.8507935E+00 -0.2872262E+00  0.2840480E+00  0.8684074E+00  0.1467103E+01  0.2061117E+01  0.2609305E+01  0.3193789E+01
 0.1608000E+01 -0.3137089E+01 -0.2548285E+01 -0.1976591E+01 -0.1411522E+01 -0.8498028E+00 -0.2862566E+00  0.2850040E+00  0.8693711E+00  0.1468122E+01  0.2062223E+01  0.2610280E+01  0.3194748E+01
 0.1610000E+01 -0.3136005E+01 -0.2547242E+01 -0.1975559E+01 -0.1410508E+01 -0.8488122E+00 -0.2852871E+00  0.2859598E+00  0.8703347E+00  0.1469141E+01  0.2063330E+01  0.2611256E+01  0.3195707E+01
 0.1612000E+01 -0.3134920E+01 -0.2546200E+01 -0.1974526E+01 -0.1409495E+01 -0.8478217E+00 -0.2843177E+00  0.2869156E+00  0.8712982E+00  0.1470160E+01  0.2064436E+01  0.2612230E+01  0.3196667E+01
 0.1614000E+01 -0.3133835E+01 -0.2545157E+01 -0.1973494E+01 -0.1408482E+01 -0.8468312E+00 -0.2833483E+00  0.2878714E+00  0.8722616E+00  0.1471179E+01  0.2065543E+01  0.2613205E+01  0.3197627E+01
 0.1616000E+01 -0.3132750E+01 -0.2544114E+01 -0.1972462E+01 -0.1407469E+01 -0.8458408E+00 -0.2823790E+00  0.2888270E+00  0.8732248E+00  0.1472198E+01  0.2066650E+01  0.2614179E+01  0.3198587E+01
 0.1618000E+01 -0.3131664E+01 -0.2543072E+01 -0.1971430E+01 -0.1406456E+01 -0.8448505E+00 -0.2814097E+00  0.2897826E+00  0.8741879E+00  0.1473216E+01  0.2067757E+01  0.2615152E+01  0.3199548E+01
 0.1620000E+01 -0.3130578E+01 -0.2542029E+01 -0.1970397E+01 -0.1405443E+01 -0.8438602E+00 -0.2804405E+00  0.2907381E+00  0.8751508E+00  0.1474235E+01  0.2068864E+01  0.2616125E+01  0.3200509E+01
 0.1622000E+01 -0.3129492E+01 -0.2540987E+01 -0.1969365E+01 -0.1404431E+01 -0.8428701E+00 -0.2794714E+00  0.2916935E+00  0.8761136E+00  0.1475253E+01  0.2069971E+01  0.2617098E+01  0.3201471E+01
 0.1624000E+01 -0.3128406E+01 -0.2539945E+01 -0.1968334E+01 -0.1403418E+01 -0.8418801E+00 -0.2785024E+00  0.2926489E+00  0.8770763E+00  0.1476271E+01  0.2071079E+01  0.2618070E+01  0.3202433E+01
 0.1626000E+01 -0.3127319E+01 -0.2538903E+01 -0.1967302E+01 -0.1402405E+01 -0.8408901E+00 -0.2775335E+00  0.2936041E+00  0.8780388E+00  0.1477289E+01  0.2072186E+01  0.2619042E+01  0.3203396E+01
 0.1628000E+01 -0.3126232E+01 -0.2537861E+01 -0.1966270E+01 -0.1401393E+01 -0.8399002E+00 -0.2765647E+00  0.2945593E+00  0.8790012E+00  0.1478307E+01  0.2073294E+01  0.2620013E+01  0.3204359E+01
 0.1630000E+01 -0.3125144E+01 -0.2536819E+01 -0.1965238E+01 -0.1400381E+01 -0.8389105E+00 -0.2755959E+00  0.2955143E+00  0.8799634E+00  0.1479324E+01  0.2074402E+01  0.2620984E+01  0.3205323E+01
 0.1632000E+01 -0.3124057E+01 -0.2535777E+01 -0.1964207E+01 -0.1399368E+01 -0.8379208E+00 -0.2746273E+00  0.2964692E+00  0.8809254E+00  0.1480342E+01  0.2075510E+01  0.2621955E+01  0.3206287E+01
 0.1634000E+01 -0.3122970E+01 -0.2534735E+01 -0.1963175E+01 -0.1398356E+01 -0.8369313E+00 -0.2736587E+00  0.2974241E+00  0.8818873E+00  0.1481359E+01  0.2076617E+01  0.2622925E+01  0.3207252E+01
 0.1636000E+01 -0.3121882E+01 -0.2533693E+01 -0.1962144E+01 -0.1397344E+01 -0.8359419E+00 -0.2726903E+00  0.2983788E+00  0.8828490E+00  0.1482376E+01  0.2077725E+01  0.2623894E+01  0.3208217E+01
 0.1638000E+01 -0.3120794E+01 -0.2532652E+01 -0.1961113E+01 -0.1396333E+01 -0.8349526E+00 -0.2717219E+00  0.2993334E+00  0.8838106E+00  0.1483392E+01  0.2078834E+01  0.2624863E+01  0.3209183E+01
 0.1640000E+01 -0.3119706E+01 -0.2531610E+01 -0.1960082E+01 -0.1395321E+01 -0.8339634E+00 -0.2707537E+00  0.3002879E+00  0.8847720E+00  0.1484409E+01  0.2079942E+01  0.2625832E+01  0.3210149E+01
 0.1642000E+01 -0.3118618E+01 -0.2530569E+01 -0.1959051E+01 -0.1394309E+01 -0.8329744E+00 -0.2697856E+00  0.3012423E+00  0.8857332E+00  0.1485425E+01  0.2081050E+01  0.2626800E+01  0.3211116E+01
 0.1644000E+01 -0.3117531E+01 -0.2529527E+01 -0.1958020E+01 -0.1393298E+01 -0.8319854E+00 -0.2688176E+00  0.3021965E+00  0.8866942E+00  0.1486441E+01  0.2082158E+01  0.2627767E+01  0.3212084E+01
 0.1646000E+01 -0.3116443E+01 -0.2528486E+01 -0.1956989E+01 -0.1392287E+01 -0.8309967E+00 -0.2678497E+00  0.3031507E+00  0.8876550E+00  0.1487457E+01  0.2083267E+01  0.2628735E+01  0.3213051E+01
 0.1648000E+01 -0.3115355E+01 -0.2527445E+01 -0.1955959E+01 -0.1391275E+01 -0.8300080E+00 -0.2668819E+00  0.3041047E+00  0.8886156E+00  0.1488473E+01  0.2084375E+01  0.2629701E+01  0.3214020E+01
 0.1650000E+01 -0.3114267E+01 -0.2526404E+01 -0.1954929E+01 -0.1390265E+01 -0.8290195E+00 -0.2659143E+00  0.3050585E+00  0.8895761E+00  0.1489488E+01  0.2085484E+01  0.2630667E+01  0.3214989E+01
 0.1652000E+01 -0.3113180E+01 -0.2525364E+01 -0.1953898E+01 -0.1389254E+01 -0.8280311E+00 -0.2649468E+00  0.3060122E+00  0.8905363E+00  0.1490504E+01  0.2086592E+01  0.2631633E+01  0.3215958E+01
 0.1654000E+01 -0.3112092E+01 -0.2524323E+01 -0.1952868E+01 -0.1388243E+01 -0.8270429E+00 -0.2639795E+00  0.3069658E+00  0.8914964E+00  0.1491518E+01  0.2087701E+01  0.2632598E+01  0.3216928E+01
 0.1656000E+01 -0.3111005E+01 -0.2523282E+01 -0.1951838E+01 -0.1387233E+01 -0.8260549E+00 -0.2630123E+00  0.3079192E+00  0.8924562E+00  0.1492533E+01  0.2088809E+01  0.2633563E+01  0.3217898E+01
 0.1658000E+01 -0.3109918E+01 -0.2522242E+01 -0.1950809E+01 -0.1386222E+01 -0.8250670E+00 -0.2620452E+00  0.3088725E+00  0.8934159E+00  0.1493548E+01  0.2089918E+01  0.2634527E+01  0.3218869E+01
 0.1660000E+01 -0.3108831E+01 -0.2521202E+01 -0.1949779E+01 -0.1385212E+01 -0.8240792E+00 -0.2610783E+00  0.3098256E+00  0.8943753E+00  0.1494562E+01  0.2091027E+01  0.2635491E+01  0.3219840E+01
 0.1662000E+01 -0.3107745E+01 -0.2520161E+01 -0.1948749E+01 -0.1384202E+01 -0.8230916E+00 -0.2601116E+00  0.3107786E+00  0.8953345E+00  0.1495576E+01  0.2092135E+01  0.2636454E+01  0.3220812E+01
 0.1664000E+01 -0.3106658E+01 -0.2519121E+01 -0.1947720E+01 -0.1383192E+01 -0.8221042E+00 -0.2591450E+00  0.3117314E+00  0.8962935E+00  0.1496590E+01  0.2093244E+01  0.2637417E+01  0.3221784E+01
 0.1666000E+01 -0.3105572E+01 -0.2518082E+01 -0.1946691E+01 -0.1382183E+01 -0.8211170E+00 -0.2581786E+00  0.3126840E+00  0.8972523E+00  0.1497603E+01  0.2094353E+01  0.2638379E+01  0.3222756E+01
 0.1668000E+01 -0.3104487E+01 -0.2517042E+01 -0.1945662E+01 -0.1381173E+01 -0.8201299E+00 -0.2572123E+00  0.3136365E+00  0.8982108E+00  0.1498616E+01  0.2095462E+01  0.2639341E+01  0.3223729E+01
 0.1670000E+01 -0.3103401E+01 -0.2516002E+01 -0.1944634E+01 -0.1380164E+01 -0.8191430E+00 -0.2562462E+00  0.3145888E+00  0.8991691E+00  0.1499629E+01  0.2096570E+01  0.2640303E+01  0.3224702E+01
 0.1672000E+01 -0.3102317E+01 -0.2514963E+01 -0.1943605E+01 -0.1379155E+01 -0.8181563E+00 -0.2552803E+00  0.3155409E+00  0.9001272E+00  0.1500642E+01  0.2097679E+01  0.2641263E+01  0.3225676E+01
 0.1674000E+01 -0.3101232E+01 -0.2513923E+01 -0.1942577E+01 -0.1378147E+01 -0.8171698E+00 -0.2543145E+00  0.3164929E+00  0.9010851E+00  0.1501654E+01  0.2098788E+01  0.2642224E+01  0.3226650E+01
 0.1676000E+01 -0.3100148E+01 -0.2512884E+01 -0.1941549E+01 -0.1377138E+01 -0.8161835E+00 -0.2533489E+00  0.3174446E+00  0.9020427E+00  0.1502666E+01  0.2099896E+01  0.2643184E+01  0.3227625E+01
 0.1678000E+01 -0.3099065E+01 -0.2511845E+01 -0.1940521E+01 -0.1376130E+01 -0.8151974E+00 -0.2523835E+00  0.3183962E+00  0.9030000E+00  0.1503678E+01  0.2101005E+01  0.2644143E+01  0.3228599E+01
 0.1680000E+01 -0.3097982E+01 -0.2510807E+01 -0.1939493E+01 -0.1375121E+01 -0.8142114E+00 -0.2514183E+00  0.3193476E+00  0.9039571E+00  0.1504690E+01  0.2102114E+01  0.2645102E+01  0.3229575E+01
 0.1682000E+01 -0.3096899E+01 -0.2509768E+01 -0.1938465E+01 -0.1374113E+01 -0.8132257E+00 -0.2504533E+00  0.3202988E+00  0.9049140E+00  0.1505701E+01  0.2103222E+01  0.2646060E+01  0.3230550E+01
 0.1684000E+01 -0.3095817E+01 -0.2508729E+01 -0.1937438E+01 -0.1373106E+01 -0.8122402E+00 -0.2494885E+00  0.3212498E+00  0.9058706E+00  0.1506712E+01  0.2104331E+01  0.2647018E+01  0.3231526E+01
 0.1686000E+01 -0.3094736E+01 -0.2507691E+01 -0.1936411E+01 -0.1372098E+01 -0.8112549E+00 -0.2485239E+00  0.3222006E+00  0.9068269E+00  0.1507722E+01  0.2105439E+01  0.2647976E+01  0.3232501E+01
 0.1688000E+01 -0.3093655E+01 -0.2506653E+01 -0.1935384E+01 -0.1371091E+01 -0.8102698E+00 -0.2475595E+00  0.3231511E+00  0.9077830E+00  0.1508733E+01  0.2106548E+01  0.2648933E+01  0.3233478E+01
 0.1690000E+01 -0.3092575E+01 -0.2505615E+01 -0.1934357E+01 -0.1370084E+01 -0.8092849E+00 -0.2465953E+00  0.3241015E+00  0.9087388E+00  0.1509743E+01  0.2107656E+01  0.2649889E+01  0.3234454E+01
 0.1692000E+01 -0.3091495E+01 -0.2504577E+01 -0.1933331E+01 -0.1369077E+01 -0.8083002E+00 -0.2456313E+00  0.3250517E+00  0.9096944E+00  0.1510752E+01  0.2108764E+01  0.2650845E+01  0.3235431E+01
 0.1694000E+01 -0.3090417E+01 -0.2503539E+01 -0.1932305E+01 -0.1368071E+01 -0.8073158E+00 -0.2446675E+00  0.3260016E+00  0.9106497E+00  0.1511762E+01  0.2109872E+01  0.2651800E+01  0.3236407E+01
 0.1696000E+01 -0.3089339E+01 -0.2502502E+01 -0.1931279E+01 -0.1367064E+01 -0.8063316E+00 -0.2437039E+00  0.3269514E+00  0.9116046E+00  0.1512771E+01  0.2110981E+01  0.2652755E+01  0.3237384E+01
 0.1698000E+01 -0.3088261E+01 -0.2501465E+01 -0.1930253E+01 -0.1366058E+01 -0.8053476E+00 -0.2427406E+00  0.3279009E+00  0.9125594E+00  0.1513779E+01  0.2112089E+01  0.2653710E+01  0.3238361E+01
 0.1700000E+01 -0.3087185E+01 -0.2500427E+01 -0.1929228E+01 -0.1365053E+01 -0.8043639E+00 -0.2417775E+00  0.3288501E+00  0.9135138E+00  0.1514788E+01  0.2113197E+01  0.2654664E+01  0.3239338E+01
 0.1702000E+01 -0.3086109E+01 -0.2499390E+01 -0.1928203E+01 -0.1364047E+01 -0.8033804E+00 -0.2408146E+00  0.3297992E+00  0.9144679E+00  0.1515796E+01  0.2114304E+01  0.2655618E+01  0.3240315E+01
 0.1704000E+01 -0.3085034E+01 -0.2498354E+01 -0.1927178E+01 -0.1363042E+01 -0.8023971E+00 -0.2398519E+00  0.3307480E+00  0.9154218E+00  0.1516804E+01  0.2115412E+01  0.2656571E+01  0.3241292E+01
 0.1706000E+01 -0.3083960E+01 -0.2497317E+01 -0.1926153E+01 -0.1362037E+01 -0.8014141E+00 -0.2388895E+00  0.3316966E+00  0.9163753E+00  0.1517811E+01  0.2116520E+01  0.2657523E+01  0.3242270E+01
 0.1708000E+01 -0.3082887E+01 -0.2496281E+01 -0.1925128E+01 -0.1361032E+01 -0.8004314E+00 -0.2379273E+00  0.3326449E+00  0.9173286E+00  0.1518818E+01  0.2117627E+01  0.2658476E+01  0.3243247E+01
 0.1710000E+01 -0.3081814E+01 -0.2495245E+01 -0.1924104E+01 -0.1360028E+01 -0.7994489E+00 -0.2369654E+00  0.3335930E+00  0.9182815E+00  0.1519825E+01  0.2118735E+01  0.2659427E+01  0.3244224E+01
 0.1712000E+01 -0.3080743E+01 -0.2494209E+01 -0.1923080E+01 -0.1359024E+01 -0.7984666E+00 -0.2360037E+00  0.3345409E+00  0.9192342E+00  0.1520831E+01  0.2119842E+01  0.2660378E+01  0.3245201E+01
 0.1714000E+01 -0.3079672E+01 -0.2493173E+01 -0.1922057E+01 -0.1358020E+01 -0.7974847E+00 -0.2350423E+00  0.3354884E+00  0.9201865E+00  0.1521837E+01  0.2120949E+01  0.2661329E+01  0.3246178E+01
 0.1716000E+01 -0.3078603E+01 -0.2492137E+01 -0.1921033E+01 -0.1357016E+01 -0.7965030E+00 -0.2340811E+00  0.3364358E+00  0.9211385E+00  0.1522842E+01  0.2122056E+01  0.2662280E+01  0.3247155E+01
 0.1718000E+01 -0.3077534E+01 -0.2491102E+01 -0.1920010E+01 -0.1356013E+01 -0.7955215E+00 -0.2331202E+00  0.3373829E+00  0.9220902E+00  0.1523848E+01  0.2123163E+01  0.2663229E+01  0.3248131E+01
 0.1720000E+01 -0.3076467E+01 -0.2490067E+01 -0.1918988E+01 -0.1355010E+01 -0.7945404E+00 -0.2321595E+00  0.3383297E+00  0.9230416E+00  0.1524852E+01  0.2124270E+01  0.2664179E+01  0.3249108E+01
 0.1722000E+01 -0.3075400E+01 -0.2489032E+01 -0.1917965E+01 -0.1354007E+01 -0.7935595E+00 -0.2311991E+00  0.3392762E+00  0.9239926E+00  0.1525857E+01  0.2125377E+01  0.2665128E+01  0.3250084E+01
 0.1724000E+01 -0.3074335E+01 -0.2487997E+01 -0.1916943E+01 -0.1353005E+01 -0.7925789E+00 -0.2302390E+00  0.3402225E+00  0.9249434E+00  0.1526861E+01  0.2126483E+01  0.2666076E+01  0.3251060E+01
 0.1726000E+01 -0.3073270E+01 -0.2486963E+01 -0.1915921E+01 -0.1352003E+01 -0.7915986E+00 -0.2292791E+00  0.3411685E+00  0.9258938E+00  0.1527865E+01  0.2127589E+01  0.2667025E+01  0.3252035E+01
 0.1728000E+01 -0.3072207E+01 -0.2485929E+01 -0.1914899E+01 -0.1351001E+01 -0.7906186E+00 -0.2283196E+00  0.3421142E+00  0.9268438E+00  0.1528868E+01  0.2128695E+01  0.2667972E+01  0.3253010E+01
 0.1730000E+01 -0.3071145E+01 -0.2484895E+01 -0.1913878E+01 -0.1349999E+01 -0.7896388E+00 -0.2273603E+00  0.3430596E+00  0.9277935E+00  0.1529871E+01  0.2129801E+01  0.2668919E+01  0.3253985E+01
 0.1732000E+01 -0.3070083E+01 -0.2483861E+01 -0.1912857E+01 -0.1348998E+01 -0.7886594E+00 -0.2264013E+00  0.3440048E+00  0.9287429E+00  0.1530873E+01  0.2130907E+01  0.2669866E+01  0.3254960E+01
 0.1734000E+01 -0.3069023E+01 -0.2482828E+01 -0.1911836E+01 -0.1347998E+01 -0.7876803E+00 -0.2254426E+00  0.3449497E+00  0.9296919E+00  0.1531875E+01  0.2132012E+01  0.2670813E+01  0.3255934E+01
 0.1736000E+01 -0.3067965E+01 -0.2481794E+01 -0.1910816E+01 -0.1346997E+01 -0.7867014E+00 -0.2244841E+00  0.3458942E+00  0.9306406E+00  0.1532877E+01  0.2133118E+01  0.2671759E+01  0.3256907E+01
 0.1738000E+01 -0.3066907E+01 -0.2480761E+01 -0.1909796E+01 -0.1345997E+01 -0.7857229E+00 -0.2235260E+00  0.3468385E+00  0.9315890E+00  0.1533879E+01  0.2134223E+01  0.2672704E+01  0.3257880E+01
 0.1740000E+01 -0.3065851E+01 -0.2479728E+01 -0.1908776E+01 -0.1344997E+01 -0.7847447E+00 -0.2225682E+00  0.3477825E+00  0.9325369E+00  0.1534879E+01  0.2135328E+01  0.2673649E+01  0.3258853E+01
 0.1742000E+01 -0.3064795E+01 -0.2478696E+01 -0.1907757E+01 -0.1343998E+01 -0.7837668E+00 -0.2216107E+00  0.3487262E+00  0.9334845E+00  0.1535880E+01  0.2136433E+01  0.2674594E+01  0.3259825E+01
 0.1744000E+01 -0.3063742E+01 -0.2477664E+01 -0.1906738E+01 -0.1342999E+01 -0.7827893E+00 -0.2206535E+00  0.3496695E+00  0.9344318E+00  0.1536880E+01  0.2137537E+01  0.2675538E+01  0.3260796E+01
 0.1746000E+01 -0.3062689E+01 -0.2476632E+01 -0.1905719E+01 -0.1342000E+01 -0.7818120E+00 -0.2196966E+00  0.3506126E+00  0.9353786E+00  0.1537880E+01  0.2138641E+01  0.2676482E+01  0.3261767E+01
 0.1748000E+01 -0.3061637E+01 -0.2475600E+01 -0.1904701E+01 -0.1341001E+01 -0.7808351E+00 -0.2187400E+00  0.3515553E+00  0.9363251E+00  0.1538879E+01  0.2139745E+01  0.2677426E+01  0.3262737E+01
 0.1750000E+01 -0.3060587E+01 -0.2474568E+01 -0.1903683E+01 -0.1340003E+01 -0.7798586E+00 -0.2177837E+00  0.3524977E+00  0.9372713E+00  0.1539877E+01  0.2140849E+01  0.2678369E+01  0.3263706E+01
 0.1752000E+01 -0.3059538E+01 -0.2473537E+01 -0.1902665E+01 -0.1339006E+01 -0.7788823E+00 -0.2168278E+00  0.3534398E+00  0.9382170E+00  0.1540876E+01  0.2141953E+01  0.2679311E+01  0.3264674E+01
 0.1754000E+01 -0.3058491E+01 -0.2472506E+01 -0.1901648E+01 -0.1338008E+01 -0.7779064E+00 -0.2158722E+00  0.3543816E+00  0.9391624E+00  0.1541874E+01  0.2143056E+01  0.2680254E+01  0.3265642E+01
 0.1756000E+01 -0.3057445E+01 -0.2471476E+01 -0.1900631E+01 -0.1337011E+01 -0.7769309E+00 -0.2149169E+00  0.3553230E+00  0.9401074E+00  0.1542871E+01  0.2144159E+01  0.2681196E+01  0.3266609E+01
 0.1758000E+01 -0.3056400E+01 -0.2470445E+01 -0.1899614E+01 -0.1336015E+01 -0.7759557E+00 -0.2139619E+00  0.3562641E+00  0.9410519E+00  0.1543868E+01  0.2145262E+01  0.2682137E+01  0.3267575E+01
 0.1760000E+01 -0.3055357E+01 -0.2469415E+01 -0.1898598E+01 -0.1335018E+01 -0.7749808E+00 -0.2130073E+00  0.3572049E+00  0.9419961E+00  0.1544865E+01  0.2146364E+01  0.2683079E+01  0.3268540E+01
 0.1762000E+01 -0.3054314E+01 -0.2468385E+01 -0.1897582E+01 -0.1334023E+01 -0.7740063E+00 -0.2120530E+00  0.3581453E+00  0.9429399E+00  0.1545861E+01  0.2147466E+01  0.2684019E+01  0.3269504E+01
 0.1764000E+01 -0.3053274E+01 -0.2467356E+01 -0.1896567E+01 -0.1333027E+01 -0.7730322E+00 -0.2110991E+00  0.3590854E+00  0.9438833E+00  0.1546856E+01  0.2148568E+01  0.2684960E+01  0.3270467E+01
 0.1766000E+01 -0.3052234E+01 -0.2466327E+01 -0.1895552E+01 -0.1332032E+01 -0.7720584E+00 -0.2101455E+00  0.3600252E+00  0.9448263E+00  0.1547851E+01  0.2149670E+01  0.2685900E+01  0.3271429E+01
 0.1768000E+01 -0.3051197E+01 -0.2465298E+01 -0.1894537E+01 -0.1331037E+01 -0.7710850E+00 -0.2091923E+00  0.3609645E+00  0.9457689E+00  0.1548846E+01  0.2150771E+01  0.2686840E+01  0.3272390E+01
 0.1770000E+01 -0.3050160E+01 -0.2464269E+01 -0.1893523E+01 -0.1330043E+01 -0.7701119E+00 -0.2082395E+00  0.3619036E+00  0.9467111E+00  0.1549840E+01  0.2151872E+01  0.2687779E+01  0.3273350E+01
 0.1772000E+01 -0.3049125E+01 -0.2463241E+01 -0.1892509E+01 -0.1329049E+01 -0.7691393E+00 -0.2072869E+00  0.3628422E+00  0.9476528E+00  0.1550834E+01  0.2152973E+01  0.2688718E+01  0.3274309E+01
 0.1774000E+01 -0.3048092E+01 -0.2462213E+01 -0.1891495E+01 -0.1328056E+01 -0.7681670E+00 -0.2063348E+00  0.3637805E+00  0.9485942E+00  0.1551827E+01  0.2154074E+01  0.2689657E+01  0.3275266E+01
 0.1776000E+01 -0.3047059E+01 -0.2461185E+01 -0.1890482E+01 -0.1327063E+01 -0.7671951E+00 -0.2053830E+00  0.3647185E+00  0.9495351E+00  0.1552820E+01  0.2155174E+01  0.2690595E+01  0.3276223E+01
 0.1778000E+01 -0.3046029E+01 -0.2460158E+01 -0.1889469E+01 -0.1326070E+01 -0.7662236E+00 -0.2044316E+00  0.3656561E+00  0.9504756E+00  0.1553812E+01  0.2156273E+01  0.2691533E+01  0.3277178E+01
 0.1780000E+01 -0.3045000E+01 -0.2459131E+01 -0.1888457E+01 -0.1325078E+01 -0.7652525E+00 -0.2034806E+00  0.3665932E+00  0.9514156E+00  0.1554804E+01  0.2157373E+01  0.2692471E+01  0.3278132E+01
 0.1782000E+01 -0.3043972E+01 -0.2458104E+01 -0.1887445E+01 -0.1324086E+01 -0.7642817E+00 -0.2025300E+00  0.3675301E+00  0.9523553E+00  0.1555795E+01  0.2158472E+01  0.2693408E+01  0.3279084E+01
 0.1784000E+01 -0.3042946E+01 -0.2457078E+01 -0.1886433E+01 -0.1323094E+01 -0.7633114E+00 -0.2015797E+00  0.3684665E+00  0.9532945E+00  0.1556786E+01  0.2159571E+01  0.2694345E+01  0.3280035E+01
 0.1786000E+01 -0.3041921E+01 -0.2456052E+01 -0.1885422E+01 -0.1322104E+01 -0.7623415E+00 -0.2006298E+00  0.3694025E+00  0.9542332E+00  0.1557776E+01  0.2160669E+01  0.2695282E+01  0.3280985E+01
 0.1788000E+01 -0.3040898E+01 -0.2455026E+01 -0.1884412E+01 -0.1321113E+01 -0.7613719E+00 -0.1996803E+00  0.3703382E+00  0.9551715E+00  0.1558766E+01  0.2161767E+01  0.2696218E+01  0.3281933E+01
 0.1790000E+01 -0.3039876E+01 -0.2454001E+01 -0.1883402E+01 -0.1320123E+01 -0.7604028E+00 -0.1987313E+00  0.3712735E+00  0.9561094E+00  0.1559755E+01  0.2162865E+01  0.2697154E+01  0.3282880E+01
 0.1792000E+01 -0.3038856E+01 -0.2452976E+01 -0.1882392E+01 -0.1319133E+01 -0.7594341E+00 -0.1977826E+00  0.3722083E+00  0.9570468E+00  0.1560744E+01  0.2163963E+01  0.2698090E+01  0.3283826E+01
