-0.6000000E+01 -0.6000000E+01  0.5152176-173
 0.5515152E+01  0.3696970E+01  0.7279761E-07
 0.5636364E+01  0.3696970E+01  0.2796569E-07
 0.5757576E+01  0.3696970E+01  0.9124815E-08
 0.5878788E+01  0.3696970E+01  0.2448888E-08
 0.6000000E+01  0.3696970E+01  0.5305914E-09
  
  
-0.6000000E+01  0.3818182E+01  0.4722944E-88
-0.5878788E+01  0.3818182E+01  0.4986840E-84
-0.5757576E+01  0.3818182E+01  0.4162411E-80
-0.5636364E+01  0.3818182E+01  0.2746447E-76
-0.5515152E+01  0.3818182E+01  0.1432533E-72
-0.5393939E+01  0.3818182E+01  0.5906698E-69
-0.5272727E+01  0.3818182E+01  0.1925271E-65
-0.5151515E+01  0.3818182E+01  0.4960733E-62
-0.5030303E+01  0.3818182E+01  0.1010431E-58
-0.4909091E+01  0.3818182E+01  0.1626951E-55
-0.4787879E+01  0.3818182E+01  0.2070852E-52
-0.4666667E+01  0.3818182E+01  0.2083679E-49
-0.4545455E+01  0.3818182E+01  0.1657369E-46
-0.4424242E+01  0.3818182E+01  0.1042112E-43
-0.4303030E+01  0.3818182E+01  0.5179846E-41
-0.4181818E+01  0.3818182E+01  0.2035289E-38
-0.4060606E+01  0.3818182E+01  0.6321820E-36
-0.3939394E+01  0.3818182E+01  0.1552263E-33
-0.3818182E+01  0.3818182E+01  0.3012973E-31
-0.3696970E+01  0.3818182E+01  0.4623090E-29
-0.3575758E+01  0.3818182E+01  0.5607596E-27
-0.3454545E+01  0.3818182E+01  0.5376859E-25
-0.3333333E+01  0.3818182E+01  0.4075575E-23
-0.3212121E+01  0.3818182E+01  0.2442073E-21
-0.3090909E+01  0.3818182E+01  0.1156753E-19
-0.2969697E+01  0.3818182E+01  0.4331519E-18
-0.2848485E+01  0.3818182E+01  0.1282235E-16
-0.2727273E+01  0.3818182E+01  0.3000840E-15
-0.2606061E+01  0.3818182E+01  0.5552728E-14
-0.2484848E+01  0.3818182E+01  0.8125269E-13
-0.2363636E+01  0.3818182E+01  0.9405753E-12
-0.2242424E+01  0.3818182E+01  0.8619523E-11
-0.2121212E+01  0.3818182E+01  0.6262027E-10
-0.2000000E+01  0.3818182E+01  0.3616428E-09
-0.1878788E+01  0.3818182E+01  0.1669124E-08
-0.1757576E+01  0.3818182E+01  0.6219331E-08
-0.1636364E+01  0.3818182E+01  0.1906098E-07
-0.1515152E+01  0.3818182E+01  0.4961771E-07
-0.1393939E+01  0.3818182E+01  0.1151948E-06
-0.1272727E+01  0.3818182E+01  0.2531343E-06
-0.1151515E+01  0.3818182E+01  0.5521595E-06
-0.1030303E+01  0.3818182E+01  0.1207480E-05
-0.9090909E+00  0.3818182E+01  0.2576853E-05
-0.7878788E+00  0.3818182E+01  0.5189584E-05
-0.6666667E+00  0.3818182E+01  0.9762260E-05
-0.5454545E+00  0.3818182E+01  0.1752921E-04
-0.4242424E+00  0.3818182E+01  0.3120860E-04
-0.3030303E+00  0.3818182E+01  0.5632747E-04
-0.1818182E+00  0.3818182E+01  0.1015477E-03
-0.6060606E-01  0.3818182E+01  0.1760456E-03
 0.6060606E-01  0.3818182E+01  0.2852448E-03
 0.1818182E+00  0.3818182E+01  0.4329472E-03
 0.3030303E+00  0.3818182E+01  0.6352071E-03
 0.4242424E+00  0.3818182E+01  0.9344315E-03
 0.5454545E+00  0.3818182E+01  0.1391523E-02
 0.6666667E+00  0.3818182E+01  0.2042691E-02
 0.7878788E+00  0.3818182E+01  0.2845403E-02
 0.9090909E+00  0.3818182E+01  0.3692567E-02
 0.1030303E+01  0.3818182E+01  0.4529632E-02
 0.1151515E+01  0.3818182E+01  0.5450856E-02
 0.1272727E+01  0.3818182E+01  0.6629876E-02
 0.1393939E+01  0.3818182E+01  0.8112042E-02
 0.1515152E+01  0.3818182E+01  0.9643767E-02
 0.1636364E+01  0.3818182E+01  0.1077054E-01
 0.1757576E+01  0.3818182E+01  0.1122878E-01
 0.1878788E+01  0.3818182E+01  0.1120888E-01
 0.2000000E+01  0.3818182E+01  0.1113270E-01
 0.2121212E+01  0.3818182E+01  0.1120888E-01
 0.2242424E+01  0.3818182E+01  0.1122878E-01
 0.2363636E+01  0.3818182E+01  0.1077054E-01
 0.2484848E+01  0.3818182E+01  0.9643767E-02
 0.2606061E+01  0.3818182E+01  0.8112042E-02
 0.2727273E+01  0.3818182E+01  0.6629876E-02
 0.2848485E+01  0.3818182E+01  0.5450856E-02
 0.2969697E+01  0.3818182E+01  0.4529632E-02
 0.3090909E+01  0.3818182E+01  0.3692567E-02
 0.3212121E+01  0.3818182E+01  0.2845403E-02
 0.3333333E+01  0.3818182E+01  0.2042691E-02
 0.3454545E+01  0.3818182E+01  0.1391523E-02
 0.3575758E+01  0.3818182E+01  0.9344315E-03
 0.3696970E+01  0.3818182E+01  0.6352071E-03
 0.3818182E+01  0.3818182E+01  0.4329472E-03
 0.3939394E+01  0.3818182E+01  0.2852448E-03
 0.4060606E+01  0.3818182E+01  0.1760456E-03
 0.4181818E+01  0.3818182E+01  0.1015477E-03
 0.4303030E+01  0.3818182E+01  0.5632747E-04
 0.4424242E+01  0.3818182E+01  0.3120860E-04
 0.4545455E+01  0.3818182E+01  0.1752921E-04
 0.4666667E+01  0.3818182E+01  0.9762260E-05
 0.4787879E+01  0.3818182E+01  0.5189584E-05
 0.4909091E+01  0.3818182E+01  0.2576853E-05
 0.5030303E+01  0.3818182E+01  0.1207480E-05
 0.5151515E+01  0.3818182E+01  0.5521595E-06
 0.5272727E+01  0.3818182E+01  0.2531343E-06
 0.5393939E+01  0.3818182E+01  0.1151948E-06
 0.5515152E+01  0.3818182E+01  0.4961771E-07
 0.5636364E+01  0.3818182E+01  0.1906098E-07
 0.5757576E+01  0.3818182E+01  0.6219331E-08
 0.5878788E+01  0.3818182E+01  0.1669124E-08
 0.6000000E+01  0.3818182E+01  0.3616428E-09
  
  
-0.6000000E+01  0.3939394E+01  0.3111685E-88
-0.5878788E+01  0.3939394E+01  0.3285551E-84
-0.5757576E+01  0.3939394E+01  0.2742380E-80
-0.5636364E+01  0.3939394E+01  0.1809481E-76
-0.5515152E+01  0.3939394E+01  0.9438159E-73
-0.5393939E+01  0.3939394E+01  0.3891594E-69
-0.5272727E+01  0.3939394E+01  0.1268454E-65
-0.5151515E+01  0.3939394E+01  0.3268350E-62
-0.5030303E+01  0.3939394E+01  0.6657166E-59
-0.4909091E+01  0.3939394E+01  0.1071907E-55
-0.4787879E+01  0.3939394E+01  0.1364369E-52
-0.4666667E+01  0.3939394E+01  0.1372820E-49
-0.4545455E+01  0.3939394E+01  0.1091948E-46
-0.4424242E+01  0.3939394E+01  0.6865897E-44
-0.4303030E+01  0.3939394E+01  0.3412711E-41
-0.4181818E+01  0.3939394E+01  0.1340938E-38
-0.4060606E+01  0.3939394E+01  0.4165095E-36
-0.3939394E+01  0.3939394E+01  0.1022699E-33
-0.3818182E+01  0.3939394E+01  0.1985080E-31
-0.3696970E+01  0.3939394E+01  0.3045896E-29
-0.3575758E+01  0.3939394E+01  0.3694532E-27
-0.3454545E+01  0.3939394E+01  0.3542513E-25
-0.3333333E+01  0.3939394E+01  0.2685169E-23
-0.3212121E+01  0.3939394E+01  0.1608946E-21
-0.3090909E+01  0.3939394E+01  0.7621202E-20
-0.2969697E+01  0.3939394E+01  0.2853796E-18
-0.2848485E+01  0.3939394E+01  0.8447928E-17
-0.2727273E+01  0.3939394E+01  0.1977086E-15
-0.2606061E+01  0.3939394E+01  0.3658383E-14
-0.2484848E+01  0.3939394E+01  0.5353286E-13
-0.2363636E+01  0.3939394E+01  0.6196926E-12
-0.2242424E+01  0.3939394E+01  0.5678923E-11
-0.2121212E+01  0.3939394E+01  0.4125701E-10
-0.2000000E+01  0.3939394E+01  0.2382663E-09
-0.1878788E+01  0.3939394E+01  0.1099693E-08
-0.1757576E+01  0.3939394E+01  0.4097570E-08
-0.1636364E+01  0.3939394E+01  0.1255822E-07
-0.1515152E+01  0.3939394E+01  0.3269034E-07
-0.1393939E+01  0.3939394E+01  0.7589544E-07
-0.1272727E+01  0.3939394E+01  0.1667761E-06
-0.1151515E+01  0.3939394E+01  0.3637871E-06
-0.1030303E+01  0.3939394E+01  0.7955415E-06
-0.9090909E+00  0.3939394E+01  0.1697744E-05
-0.7878788E+00  0.3939394E+01  0.3419127E-05
-0.6666667E+00  0.3939394E+01  0.6431809E-05
-0.5454545E+00  0.3939394E+01  0.1154902E-04
-0.4242424E+00  0.3939394E+01  0.2056160E-04
-0.3030303E+00  0.3939394E+01  0.3711102E-04
-0.1818182E+00  0.3939394E+01  0.6690410E-04
-0.6060606E-01  0.3939394E+01  0.1159867E-03
 0.6060606E-01  0.3939394E+01  0.1879319E-03
 0.1818182E+00  0.3939394E+01  0.2852448E-03
 0.3030303E+00  0.3939394E+01  0.4185025E-03
 0.4242424E+00  0.3939394E+01  0.6156448E-03
 0.5454545E+00  0.3939394E+01  0.9167967E-03
 0.6666667E+00  0.3939394E+01  0.1345815E-02
 0.7878788E+00  0.3939394E+01  0.1874677E-02
 0.9090909E+00  0.3939394E+01  0.2432826E-02
 0.1030303E+01  0.3939394E+01  0.2984322E-02
 0.1151515E+01  0.3939394E+01  0.3591265E-02
 0.1272727E+01  0.3939394E+01  0.4368055E-02
 0.1393939E+01  0.3939394E+01  0.5344572E-02
 0.1515152E+01  0.3939394E+01  0.6353740E-02
 0.1636364E+01  0.3939394E+01  0.7096111E-02
 0.1757576E+01  0.3939394E+01  0.7398019E-02
 0.1878788E+01  0.3939394E+01  0.7384906E-02
 0.2000000E+01  0.3939394E+01  0.7334713E-02
 0.2121212E+01  0.3939394E+01  0.7384906E-02
 0.2242424E+01  0.3939394E+01  0.7398019E-02
 0.2363636E+01  0.3939394E+01  0.7096111E-02
 0.2484848E+01  0.3939394E+01  0.6353740E-02
 0.2606061E+01  0.3939394E+01  0.5344572E-02
 0.2727273E+01  0.3939394E+01  0.4368055E-02
 0.2848485E+01  0.3939394E+01  0.3591265E-02
 0.2969697E+01  0.3939394E+01  0.2984322E-02
 0.3090909E+01  0.3939394E+01  0.2432826E-02
 0.3212121E+01  0.3939394E+01  0.1874677E-02
 0.3333333E+01  0.3939394E+01  0.1345815E-02
 0.3454545E+01  0.3939394E+01  0.9167967E-03
 0.3575758E+01  0.3939394E+01  0.6156448E-03
 0.3696970E+01  0.3939394E+01  0.4185025E-03
 0.3818182E+01  0.3939394E+01  0.2852448E-03
 0.3939394E+01  0.3939394E+01  0.1879319E-03
 0.4060606E+01  0.3939394E+01  0.1159867E-03
 0.4181818E+01  0.3939394E+01  0.6690410E-04
 0.4303030E+01  0.3939394E+01  0.3711102E-04
 0.4424242E+01  0.3939394E+01  0.2056160E-04
 0.4545455E+01  0.3939394E+01  0.1154902E-04
 0.4666667E+01  0.3939394E+01  0.6431809E-05
 0.4787879E+01  0.3939394E+01  0.3419127E-05
 0.4909091E+01  0.3939394E+01  0.1697744E-05
 0.5030303E+01  0.3939394E+01  0.7955415E-06
 0.5151515E+01  0.3939394E+01  0.3637871E-06
 0.5272727E+01  0.3939394E+01  0.1667761E-06
 0.5393939E+01  0.3939394E+01  0.7589544E-07
 0.5515152E+01  0.3939394E+01  0.3269034E-07
 0.5636364E+01  0.3939394E+01  0.1255822E-07
 0.5757576E+01  0.3939394E+01  0.4097570E-08
 0.5878788E+01  0.3939394E+01  0.1099693E-08
 0.6000000E+01  0.3939394E+01  0.2382663E-09
  
  
-0.6000000E+01  0.4060606E+01  0.1920451E-88
-0.5878788E+01  0.4060606E+01  0.2027756E-84
-0.5757576E+01  0.4060606E+01  0.1692526E-80
-0.5636364E+01  0.4060606E+01  0.1116765E-76
-0.5515152E+01  0.4060606E+01  0.5824986E-73
-0.5393939E+01  0.4060606E+01  0.2401790E-69
-0.5272727E+01  0.4060606E+01  0.7828565E-66
-0.5151515E+01  0.4060606E+01  0.2017140E-62
-0.5030303E+01  0.4060606E+01  0.4108630E-59
-0.4909091E+01  0.4060606E+01  0.6615532E-56
-0.4787879E+01  0.4060606E+01  0.8420531E-53
-0.4666667E+01  0.4060606E+01  0.8472685E-50
-0.4545455E+01  0.4060606E+01  0.6739218E-47
-0.4424242E+01  0.4060606E+01  0.4237453E-44
-0.4303030E+01  0.4060606E+01  0.2106237E-41
-0.4181818E+01  0.4060606E+01  0.8275921E-39
-0.4060606E+01  0.4060606E+01  0.2570588E-36
-0.3939394E+01  0.4060606E+01  0.6311833E-34
-0.3818182E+01  0.4060606E+01  0.1225140E-31
-0.3696970E+01  0.4060606E+01  0.1879848E-29
-0.3575758E+01  0.4060606E+01  0.2280169E-27
-0.3454545E+01  0.4060606E+01  0.2186347E-25
-0.3333333E+01  0.4060606E+01  0.1657216E-23
-0.3212121E+01  0.4060606E+01  0.9929995E-22
-0.3090909E+01  0.4060606E+01  0.4703608E-20
-0.2969697E+01  0.4060606E+01  0.1761289E-18
-0.2848485E+01  0.4060606E+01  0.5213841E-17
-0.2727273E+01  0.4060606E+01  0.1220206E-15
-0.2606061E+01  0.4060606E+01  0.2257858E-14
-0.2484848E+01  0.4060606E+01  0.3303909E-13
-0.2363636E+01  0.4060606E+01  0.3824581E-12
-0.2242424E+01  0.4060606E+01  0.3504883E-11
-0.2121212E+01  0.4060606E+01  0.2546275E-10
-0.2000000E+01  0.4060606E+01  0.1470517E-09
-0.1878788E+01  0.4060606E+01  0.6787017E-09
-0.1757576E+01  0.4060606E+01  0.2528914E-08
-0.1636364E+01  0.4060606E+01  0.7750604E-08
-0.1515152E+01  0.4060606E+01  0.2017563E-07
-0.1393939E+01  0.4060606E+01  0.4684069E-07
-0.1272727E+01  0.4060606E+01  0.1029298E-06
-0.1151515E+01  0.4060606E+01  0.2245199E-06
-0.1030303E+01  0.4060606E+01  0.4909875E-06
-0.9090909E+00  0.4060606E+01  0.1047804E-05
-0.7878788E+00  0.4060606E+01  0.2110196E-05
-0.6666667E+00  0.4060606E+01  0.3969545E-05
-0.5454545E+00  0.4060606E+01  0.7127754E-05
-0.4242424E+00  0.4060606E+01  0.1269009E-04
-0.3030303E+00  0.4060606E+01  0.2290396E-04
-0.1818182E+00  0.4060606E+01  0.4129147E-04
-0.6060606E-01  0.4060606E+01  0.7158394E-04
 0.6060606E-01  0.4060606E+01  0.1159867E-03
 0.1818182E+00  0.4060606E+01  0.1760456E-03
 0.3030303E+00  0.4060606E+01  0.2582888E-03
 0.4242424E+00  0.4060606E+01  0.3799599E-03
 0.5454545E+00  0.4060606E+01  0.5658231E-03
 0.6666667E+00  0.4060606E+01  0.8306022E-03
 0.7878788E+00  0.4060606E+01  0.1157002E-02
 0.9090909E+00  0.4060606E+01  0.1501477E-02
 0.1030303E+01  0.4060606E+01  0.1841846E-02
 0.1151515E+01  0.4060606E+01  0.2216435E-02
 0.1272727E+01  0.4060606E+01  0.2695850E-02
 0.1393939E+01  0.4060606E+01  0.3298531E-02
 0.1515152E+01  0.4060606E+01  0.3921363E-02
 0.1636364E+01  0.4060606E+01  0.4379535E-02
 0.1757576E+01  0.4060606E+01  0.4565865E-02
 0.1878788E+01  0.4060606E+01  0.4557771E-02
 0.2000000E+01  0.4060606E+01  0.4526794E-02
 0.2121212E+01  0.4060606E+01  0.4557771E-02
 0.2242424E+01  0.4060606E+01  0.4565865E-02
 0.2363636E+01  0.4060606E+01  0.4379535E-02
 0.2484848E+01  0.4060606E+01  0.3921363E-02
 0.2606061E+01  0.4060606E+01  0.3298531E-02
 0.2727273E+01  0.4060606E+01  0.2695850E-02
 0.2848485E+01  0.4060606E+01  0.2216435E-02
 0.2969697E+01  0.4060606E+01  0.1841846E-02
 0.3090909E+01  0.4060606E+01  0.1501477E-02
 0.3212121E+01  0.4060606E+01  0.1157002E-02
 0.3333333E+01  0.4060606E+01  0.8306022E-03
 0.3454545E+01  0.4060606E+01  0.5658231E-03
 0.3575758E+01  0.4060606E+01  0.3799599E-03
 0.3696970E+01  0.4060606E+01  0.2582888E-03
 0.3818182E+01  0.4060606E+01  0.1760456E-03
 0.3939394E+01  0.4060606E+01  0.1159867E-03
 0.4060606E+01  0.4060606E+01  0.7158394E-04
 0.4181818E+01  0.4060606E+01  0.4129147E-04
 0.4303030E+01  0.4060606E+01  0.2290396E-04
 0.4424242E+01  0.4060606E+01  0.1269009E-04
 0.4545455E+01  0.4060606E+01  0.7127754E-05
 0.4666667E+01  0.4060606E+01  0.3969545E-05
 0.4787879E+01  0.4060606E+01  0.2110196E-05
 0.4909091E+01  0.4060606E+01  0.1047804E-05
 0.5030303E+01  0.4060606E+01  0.4909875E-06
 0.5151515E+01  0.4060606E+01  0.2245199E-06
 0.5272727E+01  0.4060606E+01  0.1029298E-06
 0.5393939E+01  0.4060606E+01  0.4684069E-07
 0.5515152E+01  0.4060606E+01  0.2017563E-07
 0.5636364E+01  0.4060606E+01  0.7750604E-08
 0.5757576E+01  0.4060606E+01  0.2528914E-08
 0.5878788E+01  0.4060606E+01  0.6787017E-09
 0.6000000E+01  0.4060606E+01  0.1470517E-09
  
  
-0.6000000E+01  0.4181818E+01  0.1107766E-88
-0.5878788E+01  0.4181818E+01  0.1169662E-84
-0.5757576E+01  0.4181818E+01  0.9762925E-81
-0.5636364E+01  0.4181818E+01  0.6441787E-77
-0.5515152E+01  0.4181818E+01  0.3360003E-73
-0.5393939E+01  0.4181818E+01  0.1385415E-69
-0.5272727E+01  0.4181818E+01  0.4515719E-66
-0.5151515E+01  0.4181818E+01  0.1163539E-62
-0.5030303E+01  0.4181818E+01  0.2369964E-59
-0.4909091E+01  0.4181818E+01  0.3816010E-56
-0.4787879E+01  0.4181818E+01  0.4857180E-53
-0.4666667E+01  0.4181818E+01  0.4887264E-50
-0.4545455E+01  0.4181818E+01  0.3887355E-47
-0.4424242E+01  0.4181818E+01  0.2444272E-44
-0.4303030E+01  0.4181818E+01  0.1214932E-41
-0.4181818E+01  0.4181818E+01  0.4773766E-39
-0.4060606E+01  0.4181818E+01  0.1482782E-36
-0.3939394E+01  0.4181818E+01  0.3640829E-34
-0.3818182E+01  0.4181818E+01  0.7066922E-32
-0.3696970E+01  0.4181818E+01  0.1084345E-29
-0.3575758E+01  0.4181818E+01  0.1315261E-27
-0.3454545E+01  0.4181818E+01  0.1261141E-25
-0.3333333E+01  0.4181818E+01  0.9559253E-24
-0.3212121E+01  0.4181818E+01  0.5727878E-22
-0.3090909E+01  0.4181818E+01  0.2713163E-20
-0.2969697E+01  0.4181818E+01  0.1015957E-18
-0.2848485E+01  0.4181818E+01  0.3007479E-17
-0.2727273E+01  0.4181818E+01  0.7038463E-16
-0.2606061E+01  0.4181818E+01  0.1302391E-14
-0.2484848E+01  0.4181818E+01  0.1905780E-13
-0.2363636E+01  0.4181818E+01  0.2206118E-12
-0.2242424E+01  0.4181818E+01  0.2021707E-11
-0.2121212E+01  0.4181818E+01  0.1468757E-10
-0.2000000E+01  0.4181818E+01  0.8482325E-10
-0.1878788E+01  0.4181818E+01  0.3914927E-09
-0.1757576E+01  0.4181818E+01  0.1458743E-08
-0.1636364E+01  0.4181818E+01  0.4470749E-08
-0.1515152E+01  0.4181818E+01  0.1163782E-07
-0.1393939E+01  0.4181818E+01  0.2701892E-07
-0.1272727E+01  0.4181818E+01  0.5937260E-07
-0.1151515E+01  0.4181818E+01  0.1295089E-06
-0.1030303E+01  0.4181818E+01  0.2832143E-06
-0.9090909E+00  0.4181818E+01  0.6044002E-06
-0.7878788E+00  0.4181818E+01  0.1217216E-05
-0.6666667E+00  0.4181818E+01  0.2289736E-05
-0.5454545E+00  0.4181818E+01  0.4111473E-05
-0.4242424E+00  0.4181818E+01  0.7319970E-05
-0.3030303E+00  0.4181818E+01  0.1321160E-04
-0.1818182E+00  0.4181818E+01  0.2381799E-04
-0.6060606E-01  0.4181818E+01  0.4129147E-04
 0.6060606E-01  0.4181818E+01  0.6690410E-04
 0.1818182E+00  0.4181818E+01  0.1015477E-03
 0.3030303E+00  0.4181818E+01  0.1489877E-03
 0.4242424E+00  0.4181818E+01  0.2191707E-03
 0.5454545E+00  0.4181818E+01  0.3263814E-03
 0.6666667E+00  0.4181818E+01  0.4791128E-03
 0.7878788E+00  0.4181818E+01  0.6673888E-03
 0.9090909E+00  0.4181818E+01  0.8660909E-03
 0.1030303E+01  0.4181818E+01  0.1062424E-02
 0.1151515E+01  0.4181818E+01  0.1278497E-02
 0.1272727E+01  0.4181818E+01  0.1555036E-02
 0.1393939E+01  0.4181818E+01  0.1902678E-02
 0.1515152E+01  0.4181818E+01  0.2261944E-02
 0.1636364E+01  0.4181818E+01  0.2526229E-02
 0.1757576E+01  0.4181818E+01  0.2633709E-02
 0.1878788E+01  0.4181818E+01  0.2629040E-02
 0.2000000E+01  0.4181818E+01  0.2611172E-02
 0.2121212E+01  0.4181818E+01  0.2629040E-02
 0.2242424E+01  0.4181818E+01  0.2633709E-02
 0.2363636E+01  0.4181818E+01  0.2526229E-02
 0.2484848E+01  0.4181818E+01  0.2261944E-02
 0.2606061E+01  0.4181818E+01  0.1902678E-02
 0.2727273E+01  0.4181818E+01  0.1555036E-02
 0.2848485E+01  0.4181818E+01  0.1278497E-02
 0.2969697E+01  0.4181818E+01  0.1062424E-02
 0.3090909E+01  0.4181818E+01  0.8660909E-03
 0.3212121E+01  0.4181818E+01  0.6673888E-03
 0.3333333E+01  0.4181818E+01  0.4791128E-03
 0.3454545E+01  0.4181818E+01  0.3263814E-03
 0.3575758E+01  0.4181818E+01  0.2191707E-03
 0.3696970E+01  0.4181818E+01  0.1489877E-03
 0.3818182E+01  0.4181818E+01  0.1015477E-03
 0.3939394E+01  0.4181818E+01  0.6690410E-04
 0.4060606E+01  0.4181818E+01  0.4129147E-04
 0.4181818E+01  0.4181818E+01  0.2381799E-04
 0.4303030E+01  0.4181818E+01  0.1321160E-04
 0.4424242E+01  0.4181818E+01  0.7319970E-05
 0.4545455E+01  0.4181818E+01  0.4111473E-05
 0.4666667E+01  0.4181818E+01  0.2289736E-05
 0.4787879E+01  0.4181818E+01  0.1217216E-05
 0.4909091E+01  0.4181818E+01  0.6044002E-06
 0.5030303E+01  0.4181818E+01  0.2832143E-06
 0.5151515E+01  0.4181818E+01  0.1295089E-06
 0.5272727E+01  0.4181818E+01  0.5937260E-07
 0.5393939E+01  0.4181818E+01  0.2701892E-07
 0.5515152E+01  0.4181818E+01  0.1163782E-07
 0.5636364E+01  0.4181818E+01  0.4470749E-08
 0.5757576E+01  0.4181818E+01  0.1458743E-08
 0.5878788E+01  0.4181818E+01  0.3914927E-09
 0.6000000E+01  0.4181818E+01  0.8482325E-10
  
  
-0.6000000E+01  0.4303030E+01  0.6144663E-89
-0.5878788E+01  0.4303030E+01  0.6487998E-85
-0.5757576E+01  0.4303030E+01  0.5415395E-81
-0.5636364E+01  0.4303030E+01  0.3573194E-77
-0.5515152E+01  0.4303030E+01  0.1863759E-73
-0.5393939E+01  0.4303030E+01  0.7684755E-70
-0.5272727E+01  0.4303030E+01  0.2504823E-66
-0.5151515E+01  0.4303030E+01  0.6454031E-63
-0.5030303E+01  0.4303030E+01  0.1314595E-59
-0.4909091E+01  0.4303030E+01  0.2116702E-56
-0.4787879E+01  0.4303030E+01  0.2694228E-53
-0.4666667E+01  0.4303030E+01  0.2710915E-50
-0.4545455E+01  0.4303030E+01  0.2156276E-47
-0.4424242E+01  0.4303030E+01  0.1355813E-44
-0.4303030E+01  0.4303030E+01  0.6739103E-42
-0.4181818E+01  0.4303030E+01  0.2647959E-39
-0.4060606E+01  0.4303030E+01  0.8224839E-37
-0.3939394E+01  0.4303030E+01  0.2019531E-34
-0.3818182E+01  0.4303030E+01  0.3919950E-32
-0.3696970E+01  0.4303030E+01  0.6014751E-30
-0.3575758E+01  0.4303030E+01  0.7295616E-28
-0.3454545E+01  0.4303030E+01  0.6995422E-26
-0.3333333E+01  0.4303030E+01  0.5302421E-24
-0.3212121E+01  0.4303030E+01  0.3177196E-22
-0.3090909E+01  0.4303030E+01  0.1504964E-20
-0.2969697E+01  0.4303030E+01  0.5635410E-19
-0.2848485E+01  0.4303030E+01  0.1668218E-17
-0.2727273E+01  0.4303030E+01  0.3904164E-16
-0.2606061E+01  0.4303030E+01  0.7224232E-15
-0.2484848E+01  0.4303030E+01  0.1057117E-13
-0.2363636E+01  0.4303030E+01  0.1223711E-12
-0.2242424E+01  0.4303030E+01  0.1121421E-11
-0.2121212E+01  0.4303030E+01  0.8147047E-11
-0.2000000E+01  0.4303030E+01  0.4705060E-10
-0.1878788E+01  0.4303030E+01  0.2171570E-09
-0.1757576E+01  0.4303030E+01  0.8091498E-09
-0.1636364E+01  0.4303030E+01  0.2479879E-08
-0.1515152E+01  0.4303030E+01  0.6455383E-08
-0.1393939E+01  0.4303030E+01  0.1498712E-07
-0.1272727E+01  0.4303030E+01  0.3293338E-07
-0.1151515E+01  0.4303030E+01  0.7183727E-07
-0.1030303E+01  0.4303030E+01  0.1570961E-06
-0.9090909E+00  0.4303030E+01  0.3352547E-06
-0.7878788E+00  0.4303030E+01  0.6751772E-06
-0.6666667E+00  0.4303030E+01  0.1270093E-05
-0.5454545E+00  0.4303030E+01  0.2280592E-05
-0.4242424E+00  0.4303030E+01  0.4060313E-05
-0.3030303E+00  0.4303030E+01  0.7328338E-05
-0.1818182E+00  0.4303030E+01  0.1321160E-04
-0.6060606E-01  0.4303030E+01  0.2290396E-04
 0.6060606E-01  0.4303030E+01  0.3711102E-04
 0.1818182E+00  0.4303030E+01  0.5632747E-04
 0.3030303E+00  0.4303030E+01  0.8264196E-04
 0.4242424E+00  0.4303030E+01  0.1215718E-03
 0.5454545E+00  0.4303030E+01  0.1810404E-03
 0.6666667E+00  0.4303030E+01  0.2657590E-03
 0.7878788E+00  0.4303030E+01  0.3701938E-03
 0.9090909E+00  0.4303030E+01  0.4804118E-03
 0.1030303E+01  0.4303030E+01  0.5893159E-03
 0.1151515E+01  0.4303030E+01  0.7091694E-03
 0.1272727E+01  0.4303030E+01  0.8625626E-03
 0.1393939E+01  0.4303030E+01  0.1055396E-02
 0.1515152E+01  0.4303030E+01  0.1254677E-02
 0.1636364E+01  0.4303030E+01  0.1401274E-02
 0.1757576E+01  0.4303030E+01  0.1460892E-02
 0.1878788E+01  0.4303030E+01  0.1458302E-02
 0.2000000E+01  0.4303030E+01  0.1448391E-02
 0.2121212E+01  0.4303030E+01  0.1458302E-02
 0.2242424E+01  0.4303030E+01  0.1460892E-02
 0.2363636E+01  0.4303030E+01  0.1401274E-02
 0.2484848E+01  0.4303030E+01  0.1254677E-02
 0.2606061E+01  0.4303030E+01  0.1055396E-02
 0.2727273E+01  0.4303030E+01  0.8625626E-03
 0.2848485E+01  0.4303030E+01  0.7091694E-03
 0.2969697E+01  0.4303030E+01  0.5893159E-03
 0.3090909E+01  0.4303030E+01  0.4804118E-03
 0.3212121E+01  0.4303030E+01  0.3701938E-03
 0.3333333E+01  0.4303030E+01  0.2657590E-03
 0.3454545E+01  0.4303030E+01  0.1810404E-03
 0.3575758E+01  0.4303030E+01  0.1215718E-03
 0.3696970E+01  0.4303030E+01  0.8264196E-04
 0.3818182E+01  0.4303030E+01  0.5632747E-04
 0.3939394E+01  0.4303030E+01  0.3711102E-04
 0.4060606E+01  0.4303030E+01  0.2290396E-04
 0.4181818E+01  0.4303030E+01  0.1321160E-04
 0.4303030E+01  0.4303030E+01  0.7328338E-05
 0.4424242E+01  0.4303030E+01  0.4060313E-05
 0.4545455E+01  0.4303030E+01  0.2280592E-05
 0.4666667E+01  0.4303030E+01  0.1270093E-05
 0.4787879E+01  0.4303030E+01  0.6751772E-06
 0.4909091E+01  0.4303030E+01  0.3352547E-06
 0.5030303E+01  0.4303030E+01  0.1570961E-06
 0.5151515E+01  0.4303030E+01  0.7183727E-07
